i,t_v,Resistencia(Ohms)
0,1668616982.0742188,+1.38760260E+02
0,1668616982.515625,+1.38760780E+02
0,1668616982.9570312,+1.38755780E+02
0,1668616983.3964844,+1.38758800E+02
0,1668616983.8359375,+1.38764520E+02
0,1668616984.2714844,+1.38762340E+02
0,1668616984.7128906,+1.38761400E+02
0,1668616985.1503906,+1.38760470E+02
0,1668616985.5898438,+1.38764630E+02
0,1668616986.0302732,+1.38760570E+02
0,1668616986.46875,+1.38760780E+02
0,1668616986.9091797,+1.38762130E+02
0,1668616987.3457031,+1.38763170E+02
0,1668616987.790039,+1.38756620E+02
0,1668616988.2294922,+1.38760780E+02
0,1668616988.6679688,+1.38763790E+02
0,1668616989.1083984,+1.38759740E+02
0,1668616989.5468748,+1.38760260E+02
0,1668616989.9853513,+1.38760150E+02
0,1668616990.4228516,+1.38758180E+02
0,1668616990.8662107,+1.38756510E+02
0,1668616991.3007812,+1.38761190E+02
0,1668616991.7451172,+1.38758800E+02
0,1668616992.1875,+1.38763690E+02
0,1668616992.6289062,+1.38765980E+02
0,1668616993.0673828,+1.38766080E+02
0,1668616993.5058594,+1.38763070E+02
0,1668616993.9423828,+1.38766600E+02
0,1668616994.3798828,+1.38759840E+02
0,1668616994.8222656,+1.38759840E+02
0,1668616995.258789,+1.38758700E+02
0,1668616995.6933594,+1.38755580E+02
0,1668616996.1328125,+1.38758800E+02
0,1668616996.5732422,+1.38760570E+02
0,1668616997.0136716,+1.38764000E+02
0,1668616997.4511719,+1.38760360E+02
0,1668616997.8935547,+1.38760780E+02
0,1668616998.3291016,+1.38757240E+02
0,1668616998.7685544,+1.38758390E+02
0,1668616999.209961,+1.38760670E+02
0,1668616999.6494138,+1.38759530E+02
0,1668617000.0859375,+1.38760050E+02
0,1668617000.522461,+1.38760050E+02
0,1668617000.961914,+1.38757550E+02
0,1668617001.4052734,+1.38762750E+02
0,1668617001.84375,+1.38760670E+02
0,1668617002.285156,+1.38763070E+02
0,1668617002.7236328,+1.38762230E+02
0,1668617003.165039,+1.38760150E+02
0,1668617003.6015627,+1.38759740E+02
0,1668617004.0390625,+1.38763480E+02
0,1668617004.4755857,+1.38758910E+02
0,1668617004.9140625,+1.38759110E+02
0,1668617005.3515625,+1.38760150E+02
0,1668617005.790039,+1.38758390E+02
0,1668617006.2314453,+1.38757870E+02
0,1668617006.6708984,+1.38755470E+02
0,1668617007.111328,+1.38757240E+02
0,1668617007.5527341,+1.38756510E+02
0,1668617007.9941406,+1.38753600E+02
0,1668617008.4335935,+1.38755160E+02
0,1668617008.8759766,+1.38755780E+02
0,1668617009.3164062,+1.38757240E+02
0,1668617009.756836,+1.38754330E+02
0,1668617010.198242,+1.38752040E+02
0,1668617010.6357422,+1.38753600E+02
0,1668617011.0742188,+1.38754540E+02
0,1668617011.5136716,+1.38756620E+02
0,1668617011.9521484,+1.38755890E+02
0,1668617012.3925781,+1.38762550E+02
0,1668617012.8310547,+1.38758390E+02
0,1668617013.2705078,+1.38757870E+02
0,1668617013.7109375,+1.38755470E+02
0,1668617014.1503906,+1.38755990E+02
0,1668617014.586914,+1.38754120E+02
0,1668617015.0214844,+1.38760470E+02
0,1668617015.4638672,+1.38757450E+02
0,1668617015.9003906,+1.38759950E+02
0,1668617016.334961,+1.38758910E+02
0,1668617016.774414,+1.38757970E+02
0,1668617017.2167966,+1.38757550E+02
0,1668617017.6552734,+1.38756410E+02
0,1668617018.0957031,+1.38754020E+02
0,1668617018.5341797,+1.38761710E+02
0,1668617018.9707031,+1.38762230E+02
0,1668617019.4121094,+1.38757870E+02
0,1668617019.8525388,+1.38759430E+02
0,1668617020.2910156,+1.38759630E+02
0,1668617020.7285156,+1.38764520E+02
0,1668617021.1669922,+1.38762960E+02
0,1668617021.6064453,+1.38758910E+02
0,1668617022.0468748,+1.38757760E+02
0,1668617022.4833984,+1.38758070E+02
0,1668617022.9228516,+1.38755780E+02
0,1668617023.3623044,+1.38758390E+02
0,1668617023.8066406,+1.38755580E+02
0,1668617024.2451172,+1.38755370E+02
0,1668617024.6884763,+1.38756510E+02
0,1668617025.1289062,+1.38757340E+02
0,1668617025.5703125,+1.38762440E+02
0,1668617026.0097656,+1.38756510E+02
0,1668617026.4501953,+1.38761300E+02
0,1668617026.890625,+1.38761820E+02
0,1668617027.3271482,+1.38764520E+02
0,1668617027.7695312,+1.38755470E+02
0,1668617028.2070312,+1.38759430E+02
0,1668617028.6455078,+1.38759430E+02
0,1668617029.086914,+1.38760470E+02
0,1668617029.522461,+1.38762550E+02
0,1668617029.9658203,+1.38761090E+02
0,1668617030.4033203,+1.38758590E+02
0,1668617030.8447266,+1.38763690E+02
0,1668617031.2861328,+1.38762650E+02
0,1668617031.727539,+1.38757030E+02
0,1668617032.1669922,+1.38757450E+02
0,1668617032.6083984,+1.38759740E+02
0,1668617033.0517578,+1.38761710E+02
0,1668617033.4921875,+1.38761190E+02
0,1668617033.9316406,+1.38762340E+02
0,1668617034.3671875,+1.38761710E+02
0,1668617034.803711,+1.38762030E+02
0,1668617035.2421875,+1.38761400E+02
0,1668617035.6845703,+1.38759530E+02
0,1668617036.125,+1.38755890E+02
0,1668617036.5664062,+1.38753910E+02
0,1668617037.006836,+1.38764520E+02
0,1668617037.4453125,+1.38757660E+02
0,1668617037.8886716,+1.38760780E+02
0,1668617038.328125,+1.38759320E+02
0,1668617038.7675781,+1.38759430E+02
0,1668617039.2128906,+1.38757870E+02
0,1668617039.6542969,+1.38760880E+02
0,1668617040.0947263,+1.38759430E+02
0,1668617040.5283203,+1.38755680E+02
0,1668617040.9697266,+1.38765980E+02
0,1668617041.4052734,+1.38762960E+02
0,1668617041.8457031,+1.38765560E+02
0,1668617042.2841797,+1.38765980E+02
0,1668617042.727539,+1.38762230E+02
0,1668617043.1679688,+1.38756620E+02
0,1668617043.604492,+1.38759010E+02
0,1668617044.0429685,+1.38759220E+02
0,1668617044.4824219,+1.38762550E+02
0,1668617044.9238281,+1.38760880E+02
0,1668617045.3642578,+1.38760260E+02
0,1668617045.7998047,+1.38760880E+02
0,1668617046.234375,+1.38759110E+02
0,1668617046.6738281,+1.38757450E+02
0,1668617047.1123047,+1.38758800E+02
0,1668617047.5527341,+1.38756300E+02
0,1668617047.991211,+1.38760260E+02
0,1668617048.428711,+1.38762960E+02
0,1668617048.8710938,+1.38764310E+02
0,1668617049.3105466,+1.38761510E+02
0,1668617049.7480469,+1.38763380E+02
0,1668617050.1855466,+1.38763900E+02
0,1668617050.6230469,+1.38764000E+02
0,1668617051.0605469,+1.38764110E+02
0,1668617051.4980466,+1.38760360E+02
0,1668617051.9414062,+1.38758070E+02
0,1668617052.3779297,+1.38758180E+02
0,1668617052.8125,+1.38763270E+02
0,1668617053.2519531,+1.38770240E+02
0,1668617053.694336,+1.38767960E+02
0,1668617054.1357422,+1.38764730E+02
0,1668617054.5791013,+1.38763270E+02
0,1668617055.0205078,+1.38761820E+02
0,1668617055.461914,+1.38762860E+02
0,1668617055.9003906,+1.38770140E+02
0,1668617056.334961,+1.38764940E+02
0,1668617056.774414,+1.38759220E+02
0,1668617057.211914,+1.38759430E+02
0,1668617057.647461,+1.38758280E+02
0,1668617058.09375,+1.38760360E+02
0,1668617058.5351562,+1.38763690E+02
0,1668617058.972656,+1.38761510E+02
0,1668617059.4101562,+1.38761190E+02
0,1668617059.8496091,+1.38761510E+02
0,1668617060.290039,+1.38760780E+02
0,1668617060.7294922,+1.38762440E+02
0,1668617061.1699219,+1.38761710E+02
0,1668617061.6123047,+1.38757030E+02
0,1668617062.053711,+1.38759950E+02
0,1668617062.4960938,+1.38767540E+02
0,1668617062.9335935,+1.38762860E+02
0,1668617063.375,+1.38760050E+02
0,1668617063.814453,+1.38763270E+02
0,1668617064.258789,+1.38762030E+02
0,1668617064.6972656,+1.38761710E+02
0,1668617065.1357422,+1.38761610E+02
0,1668617065.5751953,+1.38767440E+02
0,1668617066.015625,+1.38760990E+02
0,1668617066.4580078,+1.38758800E+02
0,1668617066.897461,+1.38758180E+02
0,1668617067.3466794,+1.38764730E+02
0,1668617067.790039,+1.38761090E+02
0,1668617068.225586,+1.38762030E+02
0,1668617068.665039,+1.38759740E+02
0,1668617069.1054688,+1.38758180E+02
0,1668617069.5439453,+1.38757340E+02
0,1668617069.9833984,+1.38759740E+02
0,1668617070.4257812,+1.38756720E+02
0,1668617070.8642578,+1.38757240E+02
0,1668617071.3027344,+1.38755580E+02
0,1668617071.7421875,+1.38757870E+02
0,1668617072.1777344,+1.38760780E+02
0,1668617072.6230469,+1.38760670E+02
0,1668617073.0625,+1.38762230E+02
0,1668617073.5029297,+1.38760780E+02
0,1668617073.944336,+1.38760880E+02
0,1668617074.3867188,+1.38759110E+02
0,1668617074.8271482,+1.38757030E+02
0,1668617075.2636719,+1.38756410E+02
0,1668617075.703125,+1.38755580E+02
0,1668617076.1435544,+1.38755580E+02
0,1668617076.5830078,+1.38755580E+02
0,1668617077.024414,+1.38759950E+02
0,1668617077.4707031,+1.38756510E+02
0,1668617077.9111326,+1.38757550E+02
0,1668617078.3496091,+1.38757760E+02
0,1668617078.7910156,+1.38759010E+02
0,1668617079.234375,+1.38760780E+02
0,1668617079.6728516,+1.38759110E+02
0,1668617080.111328,+1.38762230E+02
0,1668617080.5556638,+1.38757030E+02
0,1668617080.9941406,+1.38758800E+02
0,1668617081.4335935,+1.38756930E+02
0,1668617081.878906,+1.38756410E+02
0,1668617082.3203125,+1.38758390E+02
0,1668617082.7578125,+1.38760470E+02
0,1668617083.1972656,+1.38760670E+02
0,1668617083.6357422,+1.38758800E+02
0,1668617084.0722656,+1.38758490E+02
0,1668617084.508789,+1.38763590E+02
0,1668617084.9511719,+1.38760670E+02
0,1668617085.3886716,+1.38758700E+02
0,1668617085.828125,+1.38752560E+02
0,1668617086.2666016,+1.38757970E+02
0,1668617086.703125,+1.38760050E+02
0,1668617087.1425781,+1.38756930E+02
0,1668617087.582031,+1.38759630E+02
0,1668617088.015625,+1.38757450E+02
0,1668617088.4521484,+1.38759740E+02
0,1668617088.8925781,+1.38756720E+02
0,1668617089.3320312,+1.38755160E+02
0,1668617089.7724607,+1.38757660E+02
0,1668617090.2167966,+1.38758070E+02
0,1668617090.65625,+1.38755370E+02
0,1668617091.0966797,+1.38758800E+02
0,1668617091.5390625,+1.38760360E+02
0,1668617091.9804688,+1.38763590E+02
0,1668617092.4199219,+1.38764310E+02
0,1668617092.8662107,+1.38755780E+02
0,1668617093.305664,+1.38758390E+02
0,1668617093.7421875,+1.38760470E+02
0,1668617094.1816406,+1.38768790E+02
0,1668617094.6220703,+1.38761710E+02
0,1668617095.0605469,+1.38758280E+02
0,1668617095.4980466,+1.38754330E+02
0,1668617095.9384766,+1.38762440E+02
0,1668617096.378906,+1.38755580E+02
0,1668617096.8154297,+1.38754120E+02
0,1668617097.2558591,+1.38757660E+02
0,1668617097.696289,+1.38760050E+02
0,1668617098.1357422,+1.38759840E+02
0,1668617098.5761719,+1.38757870E+02
0,1668617099.0185547,+1.38760050E+02
0,1668617099.4589841,+1.38768890E+02
0,1668617099.8964844,+1.38764830E+02
0,1668617100.3369138,+1.38760990E+02
0,1668617100.7792969,+1.38758070E+02
0,1668617101.2158203,+1.38758800E+02
0,1668617101.6601562,+1.38760260E+02
0,1668617102.1015627,+1.38759740E+02
0,1668617102.5458984,+1.38753810E+02
0,1668617102.9873047,+1.38763590E+02
0,1668617103.4267578,+1.38759430E+02
0,1668617103.8671875,+1.38759530E+02
0,1668617104.307617,+1.38753910E+02
0,1668617104.7519531,+1.38755260E+02
0,1668617105.194336,+1.38761710E+02
0,1668617105.6367185,+1.38760570E+02
0,1668617106.0751953,+1.38755890E+02
0,1668617106.515625,+1.38757760E+02
0,1668617106.9521484,+1.38758590E+02
0,1668617107.3896484,+1.38758070E+02
0,1668617107.8261719,+1.38757970E+02
0,1668617108.2617188,+1.38757030E+02
0,1668617108.7011716,+1.38757760E+02
0,1668617109.1376953,+1.38759430E+02
0,1668617109.5751953,+1.38756720E+02
0,1668617110.0136716,+1.38755680E+02
0,1668617110.4541016,+1.38757550E+02
0,1668617110.8935547,+1.38760150E+02
0,1668617111.3359375,+1.38755580E+02
0,1668617111.7753906,+1.38755160E+02
0,1668617112.2177732,+1.38759740E+02
0,1668617112.65625,+1.38757450E+02
0,1668617113.0957031,+1.38754020E+02
0,1668617113.5341797,+1.38758180E+02
0,1668617113.977539,+1.38754850E+02
0,1668617114.421875,+1.38752770E+02
0,1668617114.8652341,+1.38758800E+02
0,1668617115.3027344,+1.38762340E+02
0,1668617115.7441406,+1.38759950E+02
0,1668617116.1845703,+1.38759950E+02
0,1668617116.6269531,+1.38766080E+02
0,1668617117.0664062,+1.38767120E+02
0,1668617117.510742,+1.38761710E+02
0,1668617117.9462888,+1.38764940E+02
0,1668617118.3828125,+1.38763900E+02
0,1668617118.821289,+1.38761710E+02
0,1668617119.2626953,+1.38756620E+02
0,1668617119.7021484,+1.38758490E+02
0,1668617120.1376953,+1.38758700E+02
0,1668617120.5800781,+1.38756510E+02
0,1668617121.0195312,+1.38760670E+02
0,1668617121.4609375,+1.38760150E+02
0,1668617121.9042966,+1.38760990E+02
0,1668617122.3388672,+1.38758910E+02
0,1668617122.7822263,+1.38759530E+02
0,1668617123.21875,+1.38757760E+02
0,1668617123.6591794,+1.38759840E+02
0,1668617124.100586,+1.38760150E+02
0,1668617124.5410156,+1.38759630E+02
0,1668617124.9833984,+1.38762230E+02
0,1668617125.4248047,+1.38761400E+02
0,1668617125.8632812,+1.38763380E+02
0,1668617126.305664,+1.38759430E+02
0,1668617126.7470703,+1.38761710E+02
0,1668617127.1875,+1.38765350E+02
0,1668617127.625,+1.38764940E+02
0,1668617128.0605469,+1.38762750E+02
0,1668617128.4980466,+1.38761190E+02
0,1668617128.9335935,+1.38755780E+02
0,1668617129.3740234,+1.38755160E+02
0,1668617129.8154297,+1.38751940E+02
0,1668617130.2539062,+1.38757450E+02
0,1668617130.6933594,+1.38756930E+02
0,1668617131.1386719,+1.38754740E+02
0,1668617131.5751953,+1.38755160E+02
0,1668617132.0136716,+1.38754850E+02
0,1668617132.4550781,+1.38757550E+02
0,1668617132.8916013,+1.38756200E+02
0,1668617133.3320312,+1.38756620E+02
0,1668617133.7763672,+1.38760050E+02
0,1668617134.21875,+1.38765670E+02
0,1668617134.6552734,+1.38760880E+02
0,1668617135.0957031,+1.38764520E+02
0,1668617135.5351562,+1.38761510E+02
0,1668617135.972656,+1.38754640E+02
0,1668617136.413086,+1.38758070E+02
0,1668617136.850586,+1.38756100E+02
0,1668617137.291992,+1.38754740E+02
0,1668617137.7285156,+1.38757030E+02
0,1668617138.1679688,+1.38756720E+02
0,1668617138.6074216,+1.38757760E+02
0,1668617139.0498044,+1.38760990E+02
0,1668617139.491211,+1.38761510E+02
0,1668617139.9316406,+1.38760470E+02
0,1668617140.3740234,+1.38761300E+02
0,1668617140.8134766,+1.38759220E+02
0,1668617141.2539062,+1.38762030E+02
0,1668617141.694336,+1.38763380E+02
0,1668617142.1347656,+1.38759840E+02
0,1668617142.5751953,+1.38758700E+02
0,1668617143.017578,+1.38761820E+02
0,1668617143.4570312,+1.38759630E+02
0,1668617143.8964844,+1.38755990E+02
0,1668617144.3398435,+1.38760780E+02
0,1668617144.7763672,+1.38761400E+02
0,1668617145.2167966,+1.38765040E+02
0,1668617145.6552734,+1.38761820E+02
0,1668617146.0957031,+1.38764110E+02
0,1668617146.5351562,+1.38762130E+02
0,1668617146.9707031,+1.38756820E+02
0,1668617147.40625,+1.38756820E+02
0,1668617147.8486328,+1.38756820E+02
0,1668617148.2871094,+1.38756200E+02
0,1668617148.7246094,+1.38753910E+02
0,1668617149.165039,+1.38754740E+02
0,1668617149.6083984,+1.38759630E+02
0,1668617150.0458984,+1.38758490E+02
0,1668617150.4853513,+1.38758590E+02
0,1668617150.9238281,+1.38756300E+02
0,1668617151.3662107,+1.38758590E+02
0,1668617151.8066406,+1.38760260E+02
0,1668617152.2441406,+1.38762550E+02
0,1668617152.6835938,+1.38760150E+02
0,1668617153.1210938,+1.38759840E+02
0,1668617153.55957,+1.38763170E+02
0,1668617154.0009763,+1.38759430E+02
0,1668617154.4384766,+1.38758590E+02
0,1668617154.8828125,+1.38753910E+02
0,1668617155.323242,+1.38753600E+02
0,1668617155.765625,+1.38755680E+02
0,1668617156.203125,+1.38755890E+02
0,1668617156.6455078,+1.38753910E+02
0,1668617157.0859375,+1.38759220E+02
0,1668617157.5253906,+1.38755780E+02
0,1668617157.9648438,+1.38759110E+02
0,1668617158.40625,+1.38758390E+02
0,1668617158.8457031,+1.38755260E+02
0,1668617159.2861328,+1.38755160E+02
0,1668617159.727539,+1.38755680E+02
0,1668617160.1669922,+1.38755680E+02
0,1668617160.6054688,+1.38760150E+02
0,1668617161.0458984,+1.38756720E+02
0,1668617161.4921875,+1.38751420E+02
0,1668617161.9316406,+1.38755160E+02
0,1668617162.3710938,+1.38756820E+02
0,1668617162.8125,+1.38759320E+02
0,1668617163.2529294,+1.38756620E+02
0,1668617163.6933594,+1.38761300E+02
0,1668617164.1357422,+1.38761300E+02
0,1668617164.5751953,+1.38759110E+02
0,1668617165.0166016,+1.38763270E+02
0,1668617165.4570312,+1.38760360E+02
0,1668617165.8964844,+1.38762550E+02
0,1668617166.3359375,+1.38762550E+02
0,1668617166.7792969,+1.38756100E+02
0,1668617167.2177732,+1.38757970E+02
0,1668617167.6611328,+1.38758180E+02
0,1668617168.0986328,+1.38756200E+02
0,1668617168.5361328,+1.38755580E+02
0,1668617168.9765625,+1.38752660E+02
0,1668617169.416992,+1.38751520E+02
0,1668617169.8544922,+1.38755060E+02
0,1668617170.2958984,+1.38753910E+02
0,1668617170.7382812,+1.38755890E+02
0,1668617171.1777344,+1.38754850E+02
0,1668617171.616211,+1.38758700E+02
0,1668617172.053711,+1.38752870E+02
0,1668617172.4902344,+1.38758070E+02
0,1668617172.9296875,+1.38759010E+02
0,1668617173.3662107,+1.38758390E+02
0,1668617173.8066406,+1.38763690E+02
0,1668617174.2460938,+1.38761090E+02
0,1668617174.6845703,+1.38761300E+02
0,1668617175.1220703,+1.38760780E+02
0,1668617175.5605469,+1.38755580E+02
0,1668617175.9960938,+1.38755680E+02
0,1668617176.4365234,+1.38754330E+02
0,1668617176.8769531,+1.38757660E+02
0,1668617177.3183594,+1.38758180E+02
0,1668617177.7558591,+1.38758590E+02
0,1668617178.1953125,+1.38757760E+02
0,1668617178.6416016,+1.38760780E+02
0,1668617179.0800781,+1.38759110E+02
0,1668617179.5214844,+1.38758070E+02
0,1668617179.9628904,+1.38759430E+02
0,1668617180.4033203,+1.38761820E+02
0,1668617180.8369138,+1.38761610E+02
0,1668617181.2841797,+1.38758070E+02
0,1668617181.7236328,+1.38756620E+02
0,1668617182.1621091,+1.38759950E+02
0,1668617182.602539,+1.38759840E+02
0,1668617183.0429685,+1.38756720E+02
0,1668617183.4853513,+1.38758490E+02
0,1668617183.928711,+1.38760150E+02
0,1668617184.3662107,+1.38763070E+02
0,1668617184.805664,+1.38759220E+02
0,1668617185.2460938,+1.38755990E+02
0,1668617185.6826172,+1.38757340E+02
0,1668617186.1259766,+1.38762130E+02
0,1668617186.5634766,+1.38760880E+02
0,1668617187.0029297,+1.38764110E+02
0,1668617187.4462888,+1.38760050E+02
0,1668617187.8857422,+1.38762340E+02
0,1668617188.3271482,+1.38761400E+02
0,1668617188.7636719,+1.38763480E+02
0,1668617189.2060547,+1.38761610E+02
0,1668617189.6445312,+1.38759010E+02
0,1668617190.0810547,+1.38759110E+02
0,1668617190.522461,+1.38759950E+02
0,1668617190.9658203,+1.38759320E+02
0,1668617191.4091797,+1.38762440E+02
0,1668617191.8486328,+1.38761820E+02
0,1668617192.290039,+1.38755990E+02
0,1668617192.734375,+1.38754740E+02
0,1668617193.171875,+1.38755680E+02
0,1668617193.611328,+1.38752660E+02
0,1668617194.0517578,+1.38752560E+02
0,1668617194.493164,+1.38757030E+02
0,1668617194.9326172,+1.38756720E+02
0,1668617195.3710938,+1.38754850E+02
0,1668617195.8125,+1.38752770E+02
0,1668617196.2539062,+1.38757870E+02
0,1668617196.6933594,+1.38756720E+02
0,1668617197.1328125,+1.38754740E+02
0,1668617197.5722654,+1.38763380E+02
0,1668617198.0078125,+1.38766080E+02
0,1668617198.4462888,+1.38765040E+02
0,1668617198.8876953,+1.38758910E+02
0,1668617199.328125,+1.38757760E+02
0,1668617199.7705078,+1.38758700E+02
0,1668617200.2080076,+1.38753390E+02
0,1668617200.6464841,+1.38750480E+02
0,1668617201.0888672,+1.38750480E+02
0,1668617201.526367,+1.38753700E+02
0,1668617201.9628904,+1.38755470E+02
0,1668617202.3964844,+1.38755680E+02
0,1668617202.8359375,+1.38754740E+02
0,1668617203.2734375,+1.38752350E+02
0,1668617203.7109375,+1.38757550E+02
0,1668617204.1513672,+1.38756930E+02
0,1668617204.5947263,+1.38759630E+02
0,1668617205.0371091,+1.38761190E+02
0,1668617205.4736328,+1.38771390E+02
0,1668617205.921875,+1.38760150E+02
0,1668617206.3603516,+1.38760880E+02
0,1668617206.7998047,+1.38754640E+02
0,1668617207.2382812,+1.38758700E+02
0,1668617207.6816406,+1.38757550E+02
0,1668617208.120117,+1.38756930E+02
0,1668617208.5566406,+1.38752560E+02
0,1668617209.0009763,+1.38758700E+02
0,1668617209.4414062,+1.38754950E+02
0,1668617209.8828125,+1.38753180E+02
0,1668617210.3222656,+1.38753700E+02
0,1668617210.7636719,+1.38756930E+02
0,1668617211.203125,+1.38759530E+02
0,1668617211.6416016,+1.38757550E+02
0,1668617212.082031,+1.38758590E+02
0,1668617212.5185547,+1.38763170E+02
0,1668617212.9589841,+1.38767020E+02
0,1668617213.3964844,+1.38770350E+02
0,1668617213.8369138,+1.38767230E+02
0,1668617214.2734375,+1.38767230E+02
0,1668617214.7089844,+1.38756510E+02
0,1668617215.1494138,+1.38757550E+02
0,1668617215.5888672,+1.38756930E+02
0,1668617216.0283203,+1.38756820E+02
0,1668617216.46875,+1.38754120E+02
0,1668617216.90625,+1.38755680E+02
0,1668617217.3457031,+1.38754220E+02
0,1668617217.7890625,+1.38757030E+02
0,1668617218.2304685,+1.38754540E+02
0,1668617218.6689453,+1.38759220E+02
0,1668617219.1083984,+1.38755470E+02
0,1668617219.5488281,+1.38757240E+02
0,1668617219.9902344,+1.38759220E+02
0,1668617220.4277344,+1.38761920E+02
0,1668617220.8623044,+1.38764730E+02
0,1668617221.3046875,+1.38760670E+02
0,1668617221.7392578,+1.38762550E+02
0,1668617222.1738281,+1.38764520E+02
0,1668617222.6083984,+1.38762860E+02
0,1668617223.0458984,+1.38765250E+02
0,1668617223.484375,+1.38759740E+02
0,1668617223.9179688,+1.38757970E+02
0,1668617224.356445,+1.38758700E+02
0,1668617224.7929688,+1.38752870E+02
